entry,at,order
"-- starting hand #45 (id: bsnfnbho9ycp)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:21:40.679Z,1.68E+14
-- ending hand #44 --,2023-02-17T18:21:37.758Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 22.68 from pot",2023-02-17T18:21:37.758Z,1.68E+14
"Uncalled bet of 4.60 returned to ""Thler @ p2tt-yMqE3""",2023-02-17T18:21:37.758Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:21:36.889Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 12.16 and go all in",2023-02-17T18:21:35.281Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 7.56",2023-02-17T18:21:32.876Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:21:30.812Z,1.68E+14
"River: 5♥, A♣, 7♠, 6♣ [J♥]",2023-02-17T18:21:29.025Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 2.52",2023-02-17T18:21:28.220Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.52",2023-02-17T18:21:25.787Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:21:23.612Z,1.68E+14
"Turn: 5♥, A♣, 7♠ [6♣]",2023-02-17T18:21:21.264Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.84",2023-02-17T18:21:20.454Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:21:19.229Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:21:17.923Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:21:15.037Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:21:13.259Z,1.68E+14
"Flop:  [5♥, A♣, 7♠]",2023-02-17T18:21:09.214Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T18:21:08.344Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:21:06.931Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:21:02.580Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:21:00.419Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:21:00.419Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (39.18) | #2 ""teddy @ kOMtSCwNxC"" (29.02) | #10 ""Thler @ p2tt-yMqE3"" (15.80)",2023-02-17T18:21:00.419Z,1.68E+14
"-- starting hand #44 (id: zdpk8snp05f5)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:21:00.419Z,1.68E+14
-- ending hand #43 --,2023-02-17T18:20:54.344Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 9♥, K♣.",2023-02-17T18:20:54.344Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 29.02 from pot with Two Pair, A's & 9's (combination: A♠, A♣, 9♠, 9♣, Q♥)",2023-02-17T18:20:54.344Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a A♠, 9♠.",2023-02-17T18:20:54.344Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 10.73",2023-02-17T18:20:53.522Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 10.73 and go all in",2023-02-17T18:20:43.236Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:20:40.444Z,1.68E+14
"River: 9♣, 3♠, A♣, 6♦ [Q♥]",2023-02-17T18:20:39.020Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 2.52",2023-02-17T18:20:38.181Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 2.52",2023-02-17T18:20:36.456Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:20:33.236Z,1.68E+14
"Turn: 9♣, 3♠, A♣ [6♦]",2023-02-17T18:20:31.920Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.84",2023-02-17T18:20:31.083Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:20:28.106Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.84",2023-02-17T18:20:25.231Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:20:22.615Z,1.68E+14
"Flop:  [9♣, 3♠, A♣]",2023-02-17T18:20:20.972Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:20:20.117Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:20:19.066Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:20:17.186Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:20:14.602Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:20:14.602Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (53.55) | #2 ""teddy @ kOMtSCwNxC"" (14.37) | #10 ""Thler @ p2tt-yMqE3"" (16.08)",2023-02-17T18:20:14.602Z,1.68E+14
"-- starting hand #43 (id: aav5zywjtj8x)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:20:14.602Z,1.68E+14
-- ending hand #42 --,2023-02-17T18:20:08.696Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 1.80 from pot",2023-02-17T18:20:08.696Z,1.68E+14
"Uncalled bet of 1.80 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:20:08.696Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:20:07.831Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 1.80",2023-02-17T18:19:58.925Z,1.68E+14
"Turn: J♣, 4♥, 9♣ [7♠]",2023-02-17T18:19:56.892Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.60",2023-02-17T18:19:56.086Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.60",2023-02-17T18:19:52.369Z,1.68E+14
"Flop:  [J♣, 4♥, 9♣]",2023-02-17T18:19:49.694Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:19:48.883Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:19:47.647Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:19:45.516Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:19:44.413Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:19:42.186Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:19:42.186Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (52.63) | #2 ""teddy @ kOMtSCwNxC"" (15.25) | #10 ""Thler @ p2tt-yMqE3"" (16.12)",2023-02-17T18:19:42.186Z,1.68E+14
"-- starting hand #42 (id: y8qk3elrd1bs)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:19:42.186Z,1.68E+14
-- ending hand #41 --,2023-02-17T18:19:34.183Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 15.25 from pot with Straight, K High on the second run  (combination: K♥, Q♦, J♥, 10♠, 9♦)",2023-02-17T18:19:34.183Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 15.25 from pot with Pair, K's (combination: K♣, K♦, A♥, 9♣, 8♣)",2023-02-17T18:19:34.183Z,1.68E+14
"River (second run): 10♠, J♥, Q♥, 10♣ [K♥]",2023-02-17T18:19:30.177Z,1.68E+14
"Turn (second run): 10♠, J♥, Q♥ [10♣]",2023-02-17T18:19:26.121Z,1.68E+14
"Flop (second run):  [10♠, J♥, Q♥]",2023-02-17T18:19:22.076Z,1.68E+14
"River: 9♣, 2♣, K♦, 8♣ [A♥]",2023-02-17T18:19:17.974Z,1.68E+14
"Turn: 9♣, 2♣, K♦ [8♣]",2023-02-17T18:19:13.919Z,1.68E+14
"Flop:  [9♣, 2♣, K♦]",2023-02-17T18:19:09.915Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a K♣, 4♠.",2023-02-17T18:19:05.870Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 9♦, Q♦.",2023-02-17T18:19:05.870Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T18:19:05.030Z,1.68E+14
"""teddy @ kOMtSCwNxC"" chooses to  run it twice.",2023-02-17T18:19:05.030Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:19:03.921Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:19:03.265Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 14.69",2023-02-17T18:19:03.265Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:19:01.507Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 14.69 and go all in",2023-02-17T18:18:58.124Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.12",2023-02-17T18:18:54.815Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 1.12",2023-02-17T18:18:53.386Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:18:48.911Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:18:47.328Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:18:45.457Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:18:45.457Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (52.07) | #2 ""teddy @ kOMtSCwNxC"" (14.69) | #10 ""Thler @ p2tt-yMqE3"" (17.24)",2023-02-17T18:18:45.457Z,1.68E+14
"-- starting hand #41 (id: fgvyacbfmrpb)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:18:45.457Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a J♦, 2♣.",2023-02-17T18:18:40.177Z,1.68E+14
-- ending hand #40 --,2023-02-17T18:18:38.854Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 6.81 from pot with Full House, Q's over 2's (combination: Q♠, Q♣, Q♥, 2♥, 2♠)",2023-02-17T18:18:38.854Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a 7♣, Q♠.",2023-02-17T18:18:38.854Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:18:37.998Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 2.04",2023-02-17T18:18:36.734Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 2.04",2023-02-17T18:18:35.615Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:18:32.429Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:18:31.088Z,1.68E+14
"River: 2♥, Q♣, 2♠, Q♥ [10♦]",2023-02-17T18:18:29.683Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:18:28.858Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:18:27.181Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:18:24.557Z,1.68E+14
"Turn: 2♥, Q♣, 2♠ [Q♥]",2023-02-17T18:18:22.835Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.63",2023-02-17T18:18:21.999Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.63",2023-02-17T18:18:20.395Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.63",2023-02-17T18:18:16.629Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:18:11.531Z,1.68E+14
"Flop:  [2♥, Q♣, 2♠]",2023-02-17T18:18:09.521Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:18:08.682Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:18:07.385Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:18:05.965Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:18:00.318Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:18:00.318Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (55.02) | #2 ""teddy @ kOMtSCwNxC"" (15.60) | #10 ""Thler @ p2tt-yMqE3"" (13.38)",2023-02-17T18:18:00.318Z,1.68E+14
"-- starting hand #40 (id: iev2cedoyo8y)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:18:00.318Z,1.68E+14
-- ending hand #39 --,2023-02-17T18:17:54.414Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 2.40 from pot",2023-02-17T18:17:54.414Z,1.68E+14
"Uncalled bet of 2.40 returned to ""Thler @ p2tt-yMqE3""",2023-02-17T18:17:54.414Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:17:53.531Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:17:37.019Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 3.36",2023-02-17T18:17:36.125Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 0.96",2023-02-17T18:17:19.840Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.24",2023-02-17T18:17:16.486Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:17:13.165Z,1.68E+14
"Flop:  [A♦, 6♥, K♥]",2023-02-17T18:17:10.374Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:17:09.486Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.08",2023-02-17T18:17:05.724Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:17:03.223Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:17:01.168Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:17:01.168Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (55.34) | #2 ""teddy @ kOMtSCwNxC"" (16.64) | #10 ""Thler @ p2tt-yMqE3"" (12.02)",2023-02-17T18:17:01.168Z,1.68E+14
"-- starting hand #39 (id: ipzcmu2ogztu)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:17:01.168Z,1.68E+14
-- ending hand #38 --,2023-02-17T18:16:55.160Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 3♣, K♦.",2023-02-17T18:16:55.160Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 16.64 from pot with Full House, A's over 4's (combination: A♥, A♣, A♦, 4♣, 4♥)",2023-02-17T18:16:55.160Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 6♦, A♥.",2023-02-17T18:16:55.160Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 5.08",2023-02-17T18:16:54.283Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 5.08 and go all in",2023-02-17T18:16:53.354Z,1.68E+14
"River: 8♥, A♣, 4♣, A♦ [4♥]",2023-02-17T18:16:50.960Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 2.16",2023-02-17T18:16:50.134Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 2.16",2023-02-17T18:16:48.954Z,1.68E+14
"Turn: 8♥, A♣, 4♣ [A♦]",2023-02-17T18:16:45.870Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.72",2023-02-17T18:16:45.013Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.72",2023-02-17T18:16:43.515Z,1.68E+14
"Flop:  [8♥, A♣, 4♣]",2023-02-17T18:16:39.867Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.32",2023-02-17T18:16:39.056Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:16:37.616Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 0.32",2023-02-17T18:16:34.502Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:16:31.187Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:16:29.790Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:16:29.790Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (63.62) | #2 ""teddy @ kOMtSCwNxC"" (8.28) | #10 ""Thler @ p2tt-yMqE3"" (12.10)",2023-02-17T18:16:29.790Z,1.68E+14
"-- starting hand #38 (id: eunzwcxgcbbs)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:16:29.790Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 5♦, K♠.",2023-02-17T18:16:24.685Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 6♣, 7♥.",2023-02-17T18:16:22.749Z,1.68E+14
-- ending hand #37 --,2023-02-17T18:16:22.455Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 2.76 from pot",2023-02-17T18:16:22.455Z,1.68E+14
"Uncalled bet of 9.34 returned to ""Thler @ p2tt-yMqE3""",2023-02-17T18:16:22.455Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:16:21.619Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:16:20.723Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 10.26 and go all in",2023-02-17T18:16:19.088Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.92",2023-02-17T18:16:16.668Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.92",2023-02-17T18:16:15.614Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:16:11.766Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:16:08.726Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:16:08.726Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (64.54) | #2 ""teddy @ kOMtSCwNxC"" (9.20) | #10 ""Thler @ p2tt-yMqE3"" (10.26)",2023-02-17T18:16:08.726Z,1.68E+14
"-- starting hand #37 (id: levcblivrv9v)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:16:08.726Z,1.68E+14
-- ending hand #36 --,2023-02-17T18:16:02.762Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 4.56 from pot",2023-02-17T18:16:02.762Z,1.68E+14
"Uncalled bet of 4.56 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:16:02.762Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:16:01.919Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 4.56",2023-02-17T18:15:50.236Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:15:47.148Z,1.68E+14
"Turn: 8♦, A♥, 3♠ [6♦]",2023-02-17T18:15:38.879Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:15:38.049Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.14",2023-02-17T18:15:37.171Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 1.14",2023-02-17T18:15:35.033Z,1.68E+14
"Flop:  [8♦, A♥, 3♠]",2023-02-17T18:15:25.985Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.76",2023-02-17T18:15:25.182Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.76",2023-02-17T18:15:23.843Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.76",2023-02-17T18:15:21.629Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 0.28",2023-02-17T18:15:15.626Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:15:12.377Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:15:12.377Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (61.88) | #2 ""teddy @ kOMtSCwNxC"" (9.96) | #10 ""Thler @ p2tt-yMqE3"" (12.16)",2023-02-17T18:15:12.377Z,1.68E+14
"-- starting hand #36 (id: pf9mv8jbhigu)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:15:12.377Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 6♥, 7♥.",2023-02-17T18:15:06.679Z,1.68E+14
-- ending hand #35 --,2023-02-17T18:15:05.730Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 0.84 from pot",2023-02-17T18:15:05.730Z,1.68E+14
"Uncalled bet of 0.84 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:15:05.730Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:15:04.922Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:15:03.775Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:15:02.865Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:15:00.604Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:14:59.547Z,1.68E+14
"Flop:  [3♣, A♣, Q♠]",2023-02-17T18:14:55.852Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T18:14:55.010Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:14:53.859Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:14:52.905Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:14:50.559Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:14:50.559Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (61.32) | #2 ""teddy @ kOMtSCwNxC"" (10.24) | #10 ""Thler @ p2tt-yMqE3"" (12.44)",2023-02-17T18:14:50.559Z,1.68E+14
"-- starting hand #35 (id: ffl1zswwymrn)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:14:50.559Z,1.68E+14
-- ending hand #34 --,2023-02-17T18:14:44.645Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 0.48 from pot",2023-02-17T18:14:44.645Z,1.68E+14
"Uncalled bet of 1.36 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:14:44.645Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:14:43.770Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 1.36",2023-02-17T18:14:41.902Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:14:36.244Z,1.68E+14
"Turn: 5♦, A♥, 8♥ [Q♦]",2023-02-17T18:14:35.355Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.16",2023-02-17T18:14:34.500Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.16",2023-02-17T18:14:33.569Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:14:31.076Z,1.68E+14
"Flop:  [5♦, A♥, 8♥]",2023-02-17T18:14:29.896Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:14:29.089Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:14:28.162Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:14:26.187Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:14:23.748Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:14:23.748Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (61.56) | #2 ""teddy @ kOMtSCwNxC"" (10.00) | #10 ""Thler @ p2tt-yMqE3"" (12.44)",2023-02-17T18:14:23.748Z,1.68E+14
"-- starting hand #34 (id: uqx8g96feuw6)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:14:23.748Z,1.68E+14
"The player ""teddy @ kOMtSCwNxC"" joined the game with a stack of 10.00.",2023-02-17T18:14:23.748Z,1.68E+14
-- ending hand #33 --,2023-02-17T18:14:17.743Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 12.44 from pot with Two Pair, K's & 10's (combination: K♠, K♦, 10♥, 10♠, 9♠)",2023-02-17T18:14:17.743Z,1.68E+14
"River: K♠, 2♥, K♦, 6♠ [9♠]",2023-02-17T18:14:13.689Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a 10♥, 10♠.",2023-02-17T18:14:09.629Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 5♠, 8♣.",2023-02-17T18:14:09.629Z,1.68E+14
Some players choose to not run it twice.,2023-02-17T18:14:08.799Z,1.68E+14
"""Thler @ p2tt-yMqE3"" chooses to not run it twice.",2023-02-17T18:14:08.799Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:14:06.991Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:14:06.053Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.82",2023-02-17T18:14:06.053Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 0.82 and go all in",2023-02-17T18:14:04.960Z,1.68E+14
"Turn: K♠, 2♥, K♦ [6♠]",2023-02-17T18:14:02.282Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 4.80",2023-02-17T18:14:01.431Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 4.80",2023-02-17T18:13:58.220Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 1.20",2023-02-17T18:13:52.881Z,1.68E+14
"The admin approved the player ""teddy @ kOMtSCwNxC"" participation with a stack of 10.00.",2023-02-17T18:13:52.037Z,1.68E+14
"Flop:  [K♠, 2♥, K♦]",2023-02-17T18:13:49.480Z,1.68E+14
